X,Y,Vendor,Neighborhood,Address,Lat,Long,Planned_Install_Date,Original_Pole_Type,Attachment_Or_Replacement,New_Pole_Type,Pole_Identifying_Number,Intended_Commercial_Use,Spectrum,City_Reference,Requester_Email_Address,ObjectId
-7912227.50592132,5202363.48906292,Verizon Wireless,Greater Mattapan,30 Caryll St,42.275671,-71.076749,2020/03/13 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554086,Single Carrier,Licensed,Ver2127,vzwexhibitx1@gmail.com,1390
-7912380.0136237,5202642.8763388,Verizon Wireless,Greater Mattapan,1037 Morton St,42.277528,-71.078119,2020/03/16 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554087,Single Carrier,Licensed,Ver2128,vzwexhibitx1@gmail.com,1391
-7912503.46693899,5202496.63706093,Verizon Wireless,Greater Mattapan,28 Woodgate St,42.276556,-71.079228,2020/03/17 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554088,Single Carrier,Licensed,Ver2129,vzwexhibitx1@gmail.com,1392
-7912720.76258502,5202489.26497599,Verizon Wireless,Greater Mattapan,26 Woodruff Way,42.276507,-71.08118,2020/03/18 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554090,Single Carrier,Licensed,Ver2130,vzwexhibitx1@gmail.com,1393
-7917588.31863945,5201234.13823972,Verizon Wireless,Hyde Park,101 Sherrin St,42.268164,-71.124906,2020/03/23 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553321,Single Carrier,Licensed,Ver2156,vzwexhibitx1@gmail.com,1394
-7916949.79004026,5201602.39984439,Verizon Wireless,Hyde Park,21 Collins St (Pole on Huntington Ave),42.270612,-71.11917,2020/03/25 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553334,Single Carrier,Licensed,Ver2157,vzwexhibitx1@gmail.com,1395
-7916163.20651831,5201084.61126205,Verizon Wireless,Hyde Park,131 Safford St,42.26717,-71.112104,2020/03/27 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553339,Single Carrier,Licensed,Ver2158,vzwexhibitx1@gmail.com,1396
-7916053.44550039,5200545.64173211,Verizon Wireless,Hyde Park,Edwardson St & Ayles Road,42.263587,-71.111118,2020/03/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553340,Single Carrier,Licensed,Ver2159,vzwexhibitx1@gmail.com,1397
-7915951.92212479,5200813.09194308,Verizon Wireless,Hyde Park,Wood Ave & Joyce Road,42.265365,-71.110206,2020/03/16 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553341,Single Carrier,Licensed,Ver2160,vzwexhibitx1@gmail.com,1398
-7913418.17919484,5201663.17641878,Verizon Wireless,Greater Mattapan,18 Gladeside Ave,42.271016,-71.087445,2020/12/07 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554046,Single Carrier,Licensed,Ver2315,vzwexhibitx1@gmail.com,1399
-7915977.74824665,5201492.2809049,Verizon Wireless,Hyde Park,128 Wood Ave,42.26988,-71.110438,2020/03/19 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553354,Single Carrier,Licensed,Ver2161,vzwexhibitx1@gmail.com,1400
-7918040.05313309,5198427.06478345,Verizon Wireless,Hyde Park,Across from 140 Reservation Road,42.249501,-71.128964,2020/12/09 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553307,Single Carrier,Licensed,Ver2316,vzwexhibitx1@gmail.com,1401
-7915986.65380592,5201831.51752864,Verizon Wireless,Hyde Park,79 Wood Ave,42.272135,-71.110518,2020/03/17 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553356,Single Carrier,Licensed,Ver2162,vzwexhibtx1@gmail.com,1402
-7909889.2400172,5215171.56048274,Crown Castle,Downtown / Financial District,"1 Clinton St, Boston, MA 02109 ",42.360746,-71.055744,2020/09/28 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),Lig225,Single Carrier,Licensed,Cro2317,CCF-NE-District-Permitting@crowncastle.com,1403
-7917857.71180717,5200833.3992132,Verizon Wireless,Hyde Park,Intersection of Magge St and Lodgehill Rd,42.2655,-71.127326,2020/04/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553323,Single Carrier,Licensed,Ver2163,vzwexhibitx1@gmail.com,1404
-7910439.71489918,5214762.39795747,Crown Castle,Downtown / Financial District," 4 Beacon St, Boston, MA 02108 ",42.35803,-71.060689,2020/09/28 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Lightower Exhibit X-8),Lig219,Single Carrier,Licensed,Cro2318,CCF-NE-District-Permitting@crowncastle.com,1405
-7918035.82299244,5201160.57789268,Verizon Wireless,Hyde Park,14 Asheville Rd,42.267675,-71.128926,2020/04/02 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553325,Single Carrier,Licensed,Ver2164,vzwexhibitx1@gmail.com,1406
-7919271.46934024,5213637.74407307,Verizon Wireless,Allston / Brighton,Intersection of Gordon St and Camelot Ct,42.350564,-71.140026,2020/12/07 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),531731,Single Carrier,Licensed,Ver2319,vzwexhibitx1@gmail.com,1407
-7917178.66291333,5200892.81703108,Verizon Wireless,Hyde Park,Intersection of Hyde Park Ave and Greenwood Ave,42.265895,-71.121226,2020/04/03 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553331,Single Carrier,Licensed,Ver2165,vzwexhibitx1@gmail.com,1408
-7920810.68393944,5213114.32696796,Verizon Wireless,Allston / Brighton,"41 Chestnut Hill Ave, pole on Academy Hill Rd",42.347089,-71.153853,2020/12/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),531735,Single Carrier,Licensed,Ver2320,vzwexhibitx1@gmail.com,1409
-7916427.25635047,5200736.22555889,Verizon Wireless,Hyde Park,Across from 136 Westminster St,42.264854,-71.114476,2020/04/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553337,Single Carrier,Licensed,Ver2166,vzwexhibitx1@gmail.com,1410
-7915210.5343161,5200800.00505871,Verizon Wireless,Hyde Park,59 Oakcrest Rd,42.265278,-71.103546,2020/12/09 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Replacement,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553348,Single Carrier,Licensed,Ver2321,vzwexhibitx1@gmail.com,1411
-7916544.69841326,5200683.27686604,Verizon Wireless,Hyde Park,Huntington Ave and Westminster Street,42.264502,-71.115531,2020/04/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553338,Single Carrier,Licensed,Ver2167,vzwexhibitx1@gmail.com,1412
-7915228.56807361,5201145.68537654,Verizon Wireless,Hyde Park,33 Roseberry Rd,42.267576,-71.103708,2020/12/10 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553349,Single Carrier,Licensed,Ver2322,vzwexhibitx1@gmail.com,1413
-7915276.88073262,5201263.92357322,Verizon Wireless,Hyde Park,19 Radcliffe Rd,42.268362,-71.104142,2020/04/07 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553350,Single Carrier,Licensed,Ver2168,vzwexhibitx1@gmail.com,1414
-7915558.96432229,5201108.52940289,Verizon Wireless,Hyde Park,67 Taunton Ave,42.267329,-71.106676,2020/12/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553351,Single Carrier,Licensed,Ver2323,vzwexhibitx1@gmail.com,1415
-7915880.4550117,5198818.97938271,Verizon Wireless,Hyde Park,999 Metropolitan Ave (pole on Summit St),42.252107,-71.109564,2020/04/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553279,Single Carrier,Licensed,Ver2169,vzwexhibitx1@gmail.com,1416
-7908529.20415719,5213698.26500661,Crown Castle,South Boston,140-146 Seaport Blvd,42.35096579,-71.04352659,2021/03/23 00:00:00+00,Nautical - Double,Replacement,Double Nautical Light Pole with Base & Whip Antenna (Crown Castle X-11),SB041,Neutral Host,Licensed,Cro2170,paul.costa@crowncastle.com,1417
-7922750.31474702,5204136.24089073,Verizon Wireless,West Roxbury,535 Baker St,42.287453,-71.171277,2020/12/16 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),592920,Single Carrier,Licensed,Ver2325,vzwexhibitx1@gmail.com,1418
-7916741.73391196,5202527.93087309,Verizon Wireless,Hyde Park,Navarre St & Wilmot St,42.276764,-71.117301,2020/05/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553315,Single Carrier,Licensed,Ver2171,vzwexhibitx1@gmail.com,1419
-7917270.72413221,5201836.78293774,Verizon Wireless,Hyde Park,15 Arborfield Rd,42.27217,-71.122053,2020/05/04 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),553318,Single Carrier,Licensed,Ver2172,vzwexhibitx1@gmail.com,1420
-7922638.1047003,5203830.02556037,Verizon Wireless,West Roxbury,105 Keith St,42.285418,-71.170269,2020/12/21 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),592921,Single Carrier,Licensed,Ver2326,vzwexhibitx1@gmail.com,1421
-7917599.00531056,5201842.95099212,Verizon Wireless,Hyde Park,75 Dale St,42.272211,-71.125002,2020/05/05 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553319,Single Carrier,Licensed,Ver2173,vzwexhibitx1@gmail.com,1422
-7922061.80369647,5204559.99301486,Verizon Wireless,West Roxbury,160 Lasell St,42.290269,-71.165092,2020/12/28 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593042,Single Carrier,Licensed,Ver2327,vzwexhibitx1@gamil.com,1423
-7914074.61242093,5213513.77821275,ExteNet Systems,Fenway / Kenmore,"587 Beacon St, Boston, MA",42.349741,-71.09334184,2022/10/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Extenet Exhibit X-3A),mmBOS1037A,Neutral Host,Licensed,Ext2485,exteneter@gmail.com,1424
-7921928.55426599,5204407.4039524,Verizon Wireless,West Roxbury,98 Dwinell St,42.289255,-71.163895,2021/01/05 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),593044,Single Carrier,Licensed,Ver2328,vzwexhibitx1@gmail.com,1425
-7917681.93833121,5201660.76941832,Verizon Wireless,Hyde Park,43 Windham Rd,42.271,-71.125747,2020/05/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553320,Single Carrier,Licensed,Ver2174,vzwexhibitx1@gmail.com,1426
-7920102.35801952,5205056.15017021,Verizon Wireless,West Roxbury,"350 Weld St, pole on Willowdean ave",42.293566,-71.14749,2021/01/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593054,Single Carrier,Licensed,Ver2329,vzwexhibitx1@gmail.com,1427
-7916708.56070371,5206087.22282535,Verizon Wireless,Jamaica Plain,320 South St,42.300417,-71.117003,2020/05/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),555443,Single Carrier,Licensed,Ver2175,vzwexhibitx1@gmail.com,1428
-7922233.45835127,5204250.00202981,Verizon Wireless,West Roxbury,10 Keith St,42.288209,-71.166634,2021/01/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),593041,Single Carrier,Licensed,Ver2330,vzwexhibitx1@gmail.com,1429
-7915976.41241276,5205859.35679837,Verizon Wireless,Jamaica Plain,77 Orchard Hill Road,42.298903,-71.110426,2020/05/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),555451,Single Carrier,Licensed,Ver2176,vzwexhibitx1@gmail.com,1430
-7922156.8705416,5203482.14083352,Verizon Wireless,West Roxbury,194 Template St,42.283106,-71.165946,2021/08/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),592990,Single Carrier,Licensed,Ver2331,vzwexhibitx1@gmail.com,1431
-7917003.89131278,5206008.20657459,Verizon Wireless,Jamaica Plain,380 South St,42.299892,-71.119656,2020/05/12 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),555452,Single Carrier,Licensed,Ver2177,vzwexhibitx1@gmail.com,1432
-7916910.49426001,5197965.08954801,Verizon Wireless,Hyde Park,189 Dana Ave,42.246429,-71.118817,2021/01/18 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553264,Single Carrier,Licensed,Ver2332,vzwexhibitx1@gmail.com,1433
-7916766.00156096,5197774.86214416,Verizon Wireless,Hyde Park,229 Dana Ave,42.245164,-71.117519,2021/01/22 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553265,Single Carrier,Licensed,Ver2333,vzwexhibitx1@gmail.com,1434
-7913760.15267056,5201848.81816952,Verizon Wireless,Greater Mattapan,22 Merola Park,42.27225,-71.090517,2020/04/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554101,Single Carrier,Licensed,Ver2178,vzwexhibitx1@gmail.com,1435
-7916684.29305471,5197984.78920463,Verizon Wireless,Hyde Park,100 Neponset Ave,42.24656,-71.116785,2021/01/12 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553266,Single Carrier,Licensed,Ver2335,vzwexhibitx1@gmail.com,1436
-7910224.31168449,5216933.45125074,Crown Castle,Charlestown,84 Constitution Rd ,42.37244,-71.058754,2020/06/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Crown Castle X-8),ODAS_N114,Neutral Host,Licensed,Cro2179,amanda.cornwall@crowncastle.com,1437
-7916547.14744206,5198068.40041623,Verizon Wireless,Hyde Park,111 Williams Ave,42.247116,-71.115553,2021/01/13 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),553270,Single Carrier,Licensed,Ver2336,vzwexhibitx1@gmail.com,1438
-7911883.30605578,5201890.49027757,Verizon Wireless,Greater Mattapan,17 Monson St,42.272527,-71.073657,2020/05/04 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554068,Single Carrier,Licensed,Ver2180,vzwexhibitx1@gmail.com,1439
-7921611.29371723,5212931.77793721,Verizon Wireless,Allston / Brighton,51 Glenmount Rd,42.345877,-71.161045,2021/01/25 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Replacement,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),531746,Single Carrier,Licensed,Ver2337,vzwexhibitx1@gmail.com,1440
-7911746.71704058,5201926.2953398,Verizon Wireless,Greater Mattapan,26 Temple St,42.272765,-71.07243,2020/05/05 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554071,Single Carrier,Licensed,Ver2181,vzwexhibitx1@gmail.com,1441
-7911321.92186371,5202617.29934761,Verizon Wireless,Greater Mattapan,44 Valley Rd,42.277358,-71.068614,2021/01/20 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554065,Single Carrier,Licensed,Ver2338,vzewexhibitx1@gmail.com,1442
-7911520.73847427,5202401.10130224,Verizon Wireless,Greater Mattapan,69 St. Gregory Street,42.275921,-71.0704,2020/05/06 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554067,Single Carrier,Licensed,Ver2182,vzwexhibitx1@gmail.com,1443
-7912083.23586125,5202617.75070569,Verizon Wireless,Greater Mattapan,21 Druid St,42.277361,-71.075453,2021/01/28 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554084,Single Carrier,Licensed,Ver2339,vzwexhibitx1@gmail.com,1444
-7911766.19795147,5202667.24977108,Verizon Wireless,Greater Mattapan,10 Pleasant Hill Ave,42.27769,-71.072605,2020/05/07 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554080,Single Carrier,Licensed,Ver2183,vzexhibitx1@gmail.com,1445
-7906164.48985526,5218735.15575082,Verizon Wireless,East Boston,580 Chelsea St,42.384396,-71.022284,2021/02/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),552250,Single Carrier,Licensed,Ver2340,vzwexhibitx1@gmail.com,1446
-7911835.54999423,5202544.48052704,Verizon Wireless,Greater Mattapan,36 Ellison Sve.,42.276874,-71.073228,2020/05/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554081,Single Carrier,Licensed,Ver2184,vzwexhibitx1@gmail.com,1447
-7903683.84632242,5219771.48714961,Verizon Wireless,East Boston,1240 Bennington St,42.391272,-71,2021/02/08 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),552252,Single Carrier,Licensed,Ver2341,vzwexhibitx1@gmail.com,1448
-7911986.49922375,5202448.94428627,Verizon Wireless,Greater Mattapan,1118 Morton Street,42.276239,-71.074584,2020/05/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),554082,Single Carrier,Licensed,Ver2185,vzwexhibitx1@gmail.com,1449
-7903683.84632242,5219596.49652632,Verizon Wireless,East Boston,21 Orient Ave.,42.390111,-71,2021/01/28 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),552256,Single Carrier,Licensed,Ver2342,vzwexhibitx1@gmail.com,1450
-7911979.93137379,5202675.07335522,Verizon Wireless,Greater Mattapan,12 Oakridge St,42.277742,-71.074525,2020/05/13 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),554083,Single Carrier,Licensed,Ver2186,vzwexhibitx1@gmail.com,1451
